,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,EnthalpyOfVaporization Value (kJ / mol),EnthalpyOfVaporization Uncertainty (kJ / mol),DielectricConstant Value (),DielectricConstant Uncertainty (),EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),ExcessMolarVolume Value (cm ** 3 / mol),ExcessMolarVolume Uncertainty (cm ** 3 / mol),Source
14932,38a5d3ded98b41aeba53fa37fb2e819d,318.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.9001,,CCCCCCCO,Solvent,0.0999,,,,,,,,,,,,0.9093300000000003,7.500000000000002e-05,,,10.1021/je500381c
14933,c32ecac1d5134909ab92537d4397ff9b,318.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.8001,,CCCCCCCO,Solvent,0.1999,,,,,,,,,,,,0.8995100000000003,7.500000000000002e-05,,,10.1021/je500381c
14934,df6dc020ca754c1c8e9307c414872b2e,318.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.7012,,CCCCCCCO,Solvent,0.2988,,,,,,,,,,,,0.8894900000000002,7.500000000000002e-05,,,10.1021/je500381c
14935,88557eeb458548b18143edffcce6c3d4,318.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.6009,,CCCCCCCO,Solvent,0.3991,,,,,,,,,,,,0.8789100000000002,7.500000000000002e-05,,,10.1021/je500381c
14936,3bc0a6a54ede4f87baacaadd4d314dab,318.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.5002,,CCCCCCCO,Solvent,0.4998,,,,,,,,,,,,0.8678800000000002,8.000000000000002e-05,,,10.1021/je500381c
14937,4d5a64380baa4f7b95491d672ff99215,318.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.40049999999999997,,CCCCCCCO,Solvent,0.5995,,,,,,,,,,,,0.8564300000000001,8.000000000000002e-05,,,10.1021/je500381c
14938,46debd5aeac34d4b979d1a523deb09f6,318.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.30000000000000004,,CCCCCCCO,Solvent,0.7,,,,,,,,,,,,0.8443700000000002,8.000000000000002e-05,,,10.1021/je500381c
14939,9bce7a5b70364356883c70b75786679e,318.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.19979999999999998,,CCCCCCCO,Solvent,0.8002,,,,,,,,,,,,0.8317500000000002,8.000000000000002e-05,,,10.1021/je500381c
14940,0eb8ae706d584591b0fffcc7e0240336,318.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.09999999999999998,,CCCCCCCO,Solvent,0.9,,,,,,,,,,,,0.8185300000000002,8.000000000000002e-05,,,10.1021/je500381c
14941,1636bf1d7a574c5aa1bb99509a1ce9bb,318.15,100.0,Liquid,1,CCCCCCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.8045600000000002,8.000000000000002e-05,,,10.1021/je500381c
14942,e4d45251392d4a2abf2a98a1828a915e,323.15,100.0,Liquid,1,CCC12CC3CC(CC(C3)C1)C2,Solvent,1.0,,,,,,,,,,,,,,,,0.9156200000000002,7.500000000000002e-05,,,10.1021/je500381c
14943,a87ee3614224486e96d2e7c1b27d23d0,323.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.9001,,CCCCCCCO,Solvent,0.0999,,,,,,,,,,,,0.9056200000000002,7.500000000000002e-05,,,10.1021/je500381c
14944,31a2848b2c584e97938b4719d017c160,323.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.8001,,CCCCCCCO,Solvent,0.1999,,,,,,,,,,,,0.8957600000000002,7.500000000000002e-05,,,10.1021/je500381c
14945,1ad20ba44b334266b1dce7e2c2f2d66c,323.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.7012,,CCCCCCCO,Solvent,0.2988,,,,,,,,,,,,0.8857400000000002,7.500000000000002e-05,,,10.1021/je500381c
14946,71a592ce0146498c867df051b875809f,323.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.6009,,CCCCCCCO,Solvent,0.3991,,,,,,,,,,,,0.8751700000000001,8.000000000000002e-05,,,10.1021/je500381c
14947,e9fa531a3c054836bb3da06a670a254f,323.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.5002,,CCCCCCCO,Solvent,0.4998,,,,,,,,,,,,0.8641300000000002,8.000000000000002e-05,,,10.1021/je500381c
14948,64c321fc319f41d98fcc18fc1f9599b4,323.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.40049999999999997,,CCCCCCCO,Solvent,0.5995,,,,,,,,,,,,0.8526900000000003,8.000000000000002e-05,,,10.1021/je500381c
14949,a2afe25d36b8448aaec3a6440ffb35e0,323.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.30000000000000004,,CCCCCCCO,Solvent,0.7,,,,,,,,,,,,0.8406400000000002,8.000000000000002e-05,,,10.1021/je500381c
14950,f7f322c1c9474d4ea8fe894349a8420c,323.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.19979999999999998,,CCCCCCCO,Solvent,0.8002,,,,,,,,,,,,0.8280400000000001,8.000000000000002e-05,,,10.1021/je500381c
14951,c0ca6f79b4d04e7987b774a6779a1798,323.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.09999999999999998,,CCCCCCCO,Solvent,0.9,,,,,,,,,,,,0.8148500000000002,8.000000000000002e-05,,,10.1021/je500381c
14952,fba89c6e4f4e427481a2e10266d13b2f,323.15,100.0,Liquid,1,CCCCCCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.8009200000000002,8.000000000000002e-05,,,10.1021/je500381c
14953,f5daab6420354b8fa2b3605efc5e44d3,328.15,100.0,Liquid,1,CCC12CC3CC(CC(C3)C1)C2,Solvent,1.0,,,,,,,,,,,,,,,,0.9120100000000002,7.500000000000002e-05,,,10.1021/je500381c
14954,b697a84e65674acd9f0a79b701d6a97b,328.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.9001,,CCCCCCCO,Solvent,0.0999,,,,,,,,,,,,0.9019100000000002,7.500000000000002e-05,,,10.1021/je500381c
14955,2bb84fbb9642447ea7269a9d32d3657f,328.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.8001,,CCCCCCCO,Solvent,0.1999,,,,,,,,,,,,0.8920300000000002,7.500000000000002e-05,,,10.1021/je500381c
14956,0552d41bb6d24f11952f14da6010f29f,328.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.7012,,CCCCCCCO,Solvent,0.2988,,,,,,,,,,,,0.8819700000000003,8.000000000000002e-05,,,10.1021/je500381c
14957,cb4f30766bca4c6dba51cd8993e3b40b,328.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.6009,,CCCCCCCO,Solvent,0.3991,,,,,,,,,,,,0.8713900000000002,8.000000000000002e-05,,,10.1021/je500381c
14958,0e5a012307a14ac1856ad4409ca9eb70,328.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.5002,,CCCCCCCO,Solvent,0.4998,,,,,,,,,,,,0.8603500000000003,8.000000000000002e-05,,,10.1021/je500381c
14959,01e514145b944d6aa0efd39756c1208c,328.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.40049999999999997,,CCCCCCCO,Solvent,0.5995,,,,,,,,,,,,0.8489200000000001,8.000000000000002e-05,,,10.1021/je500381c
14960,6640eb5931e844ae86900b9782af35ac,328.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.30000000000000004,,CCCCCCCO,Solvent,0.7,,,,,,,,,,,,0.8368800000000002,8.000000000000002e-05,,,10.1021/je500381c
14961,fc31a444dfea455d921ece359ebcb210,328.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.19979999999999998,,CCCCCCCO,Solvent,0.8002,,,,,,,,,,,,0.8242900000000002,8.000000000000002e-05,,,10.1021/je500381c
14962,91c0e7a2ebc746199f04e7d930496582,328.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.09999999999999998,,CCCCCCCO,Solvent,0.9,,,,,,,,,,,,0.8111300000000002,8.000000000000002e-05,,,10.1021/je500381c
14963,be072277ad4844ce8c11fa7b7ba0cd66,328.15,100.0,Liquid,1,CCCCCCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.7972400000000002,8.000000000000002e-05,,,10.1021/je500381c
14964,44d002d683d5483ba6cd97df772fb4b4,333.15,100.0,Liquid,1,CCC12CC3CC(CC(C3)C1)C2,Solvent,1.0,,,,,,,,,,,,,,,,0.9084100000000002,7.500000000000002e-05,,,10.1021/je500381c
14965,be9cf6d195514373b6109e5b8a7b9750,333.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.9001,,CCCCCCCO,Solvent,0.0999,,,,,,,,,,,,0.8981900000000003,7.500000000000002e-05,,,10.1021/je500381c
14966,30374aababf8486398e6868a43b83c60,333.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.8001,,CCCCCCCO,Solvent,0.1999,,,,,,,,,,,,0.8882600000000002,8.000000000000002e-05,,,10.1021/je500381c
14967,7ded01acc50049afbdf3241d5271613a,333.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.7012,,CCCCCCCO,Solvent,0.2988,,,,,,,,,,,,0.8781900000000002,8.000000000000002e-05,,,10.1021/je500381c
14968,8572329b200b4a53b1c91e05a69dcb17,333.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.6009,,CCCCCCCO,Solvent,0.3991,,,,,,,,,,,,0.8675900000000002,8.000000000000002e-05,,,10.1021/je500381c
14969,86837d9b3cf14ef78c24d82f6667bca9,333.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.5002,,CCCCCCCO,Solvent,0.4998,,,,,,,,,,,,0.8565500000000001,8.000000000000002e-05,,,10.1021/je500381c
14970,9b34e94f657244aca7dfb203030b716c,333.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.40049999999999997,,CCCCCCCO,Solvent,0.5995,,,,,,,,,,,,0.8451100000000002,8.000000000000002e-05,,,10.1021/je500381c
14971,28606f1e52e747b9aa87d7011d6323f1,333.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.30000000000000004,,CCCCCCCO,Solvent,0.7,,,,,,,,,,,,0.8330800000000003,8.000000000000002e-05,,,10.1021/je500381c
14972,052ae162795947f3b114c9bb2f91ab3a,333.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.19979999999999998,,CCCCCCCO,Solvent,0.8002,,,,,,,,,,,,0.8205100000000002,8.000000000000002e-05,,,10.1021/je500381c
14973,b48f17dd85b44ff7bf5d8a84ca4012e4,333.15,100.0,Liquid,2,CCC12CC3CC(CC(C3)C1)C2,Solvent,0.09999999999999998,,CCCCCCCO,Solvent,0.9,,,,,,,,,,,,0.8073800000000002,8.500000000000002e-05,,,10.1021/je500381c
14974,41d38c098f7a4126a683d16aeb87eb9d,333.15,100.0,Liquid,1,CCCCCCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.7935200000000002,8.000000000000002e-05,,,10.1021/je500381c
14975,6809de16b0cc4b3ab645e198c087f602,293.15,100.0,Liquid,1,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,1.0,,,,,,,,,,,,,,,,0.8874800000000003,6.500000000000002e-05,,,10.1021/je500381c
14976,d2c59e00bc664946b343a925f5bcae6f,293.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.8999,,CCCCCCCO,Solvent,0.1001,,,,,,,,,,,,0.8824700000000002,6.500000000000002e-05,,,10.1021/je500381c
14977,4848826b604e42e68816bd35e63e6273,293.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.7999,,CCCCCCCO,Solvent,0.2001,,,,,,,,,,,,0.8774600000000002,6.500000000000002e-05,,,10.1021/je500381c
14978,41ee47864ecf43eb971ece58d2125fd5,293.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.6998,,CCCCCCCO,Solvent,0.3002,,,,,,,,,,,,0.8721100000000003,7.000000000000002e-05,,,10.1021/je500381c
14979,8172ab193ff04f348ffbe40aab5dcbc1,293.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.5996,,CCCCCCCO,Solvent,0.4004,,,,,,,,,,,,0.8664900000000002,7.000000000000002e-05,,,10.1021/je500381c
14980,460a7741835d4e9482094d1d2fd59ac6,293.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.4999,,CCCCCCCO,Solvent,0.5001,,,,,,,,,,,,0.8605300000000001,7.000000000000002e-05,,,10.1021/je500381c
14981,920582934f65442bb97ad5e86b06f51a,293.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.39980000000000004,,CCCCCCCO,Solvent,0.6002,,,,,,,,,,,,0.8541100000000003,7.500000000000002e-05,,,10.1021/je500381c
14982,09f2b38ec25d4d6496511db9034417d6,293.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.29990000000000006,,CCCCCCCO,Solvent,0.7001,,,,,,,,,,,,0.8472300000000003,7.500000000000002e-05,,,10.1021/je500381c
14983,59465c2a47a24fc3bb485b6c2cfa45e6,293.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.20009999999999994,,CCCCCCCO,Solvent,0.7999,,,,,,,,,,,,0.8397700000000001,7.500000000000002e-05,,,10.1021/je500381c
14984,a05051d6dc274f168f8675bb2e9f45bf,293.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.0998,,CCCCCCCO,Solvent,0.9002,,,,,,,,,,,,0.8314400000000003,8.000000000000002e-05,,,10.1021/je500381c
14985,258d2267074b43cbad4214f636ec94d8,293.15,100.0,Liquid,1,CCCCCCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.8222800000000001,8.000000000000002e-05,,,10.1021/je500381c
14986,43f8588d8c00455c870d699c39298e7c,298.15,100.0,Liquid,1,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,1.0,,,,,,,,,,,,,,,,0.8839900000000002,6.500000000000002e-05,,,10.1021/je500381c
14987,b89dceaf2f4640af8a519e7bd43f037b,298.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.8999,,CCCCCCCO,Solvent,0.1001,,,,,,,,,,,,0.8789000000000002,6.500000000000002e-05,,,10.1021/je500381c
14988,877ad51c7dc944448a8dc1f25970031a,298.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.7999,,CCCCCCCO,Solvent,0.2001,,,,,,,,,,,,0.8738800000000002,7.000000000000002e-05,,,10.1021/je500381c
14989,e7b25a79b03840cbaef0a22e5360134a,298.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.6998,,CCCCCCCO,Solvent,0.3002,,,,,,,,,,,,0.8685200000000002,7.000000000000002e-05,,,10.1021/je500381c
14990,4905e27d3f8342bca7676778d7ddad69,298.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.5996,,CCCCCCCO,Solvent,0.4004,,,,,,,,,,,,0.8629100000000002,7.000000000000002e-05,,,10.1021/je500381c
14991,b9a1e38dccab47b4911786cf7dde25a7,298.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.4999,,CCCCCCCO,Solvent,0.5001,,,,,,,,,,,,0.8569400000000003,7.000000000000002e-05,,,10.1021/je500381c
14992,4deeb84c63464deeba4d2add311afee7,298.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.39980000000000004,,CCCCCCCO,Solvent,0.6002,,,,,,,,,,,,0.8505300000000002,7.500000000000002e-05,,,10.1021/je500381c
14993,f3abb4ec768943debbc9efd2a9a87963,298.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.29990000000000006,,CCCCCCCO,Solvent,0.7001,,,,,,,,,,,,0.8436600000000002,7.500000000000002e-05,,,10.1021/je500381c
14994,84efcd92189f4505a7f6e840e447f8d6,298.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.20009999999999994,,CCCCCCCO,Solvent,0.7999,,,,,,,,,,,,0.8362200000000002,7.500000000000002e-05,,,10.1021/je500381c
14995,2a7eea8186c240d8a8cf728c85968c1c,298.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.0998,,CCCCCCCO,Solvent,0.9002,,,,,,,,,,,,0.8279300000000002,8.000000000000002e-05,,,10.1021/je500381c
14996,fd898de6f1b74d2fb7a98b55943f242f,298.15,100.0,Liquid,1,CCCCCCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.8187900000000001,8.000000000000002e-05,,,10.1021/je500381c
14997,c6fffab475494cd4a04849cf6c310753,303.15,100.0,Liquid,1,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,1.0,,,,,,,,,,,,,,,,0.8804700000000002,6.500000000000002e-05,,,10.1021/je500381c
14998,a7eac4e66c7546f7988dcdd126d15261,303.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.8999,,CCCCCCCO,Solvent,0.1001,,,,,,,,,,,,0.8753100000000001,6.500000000000002e-05,,,10.1021/je500381c
14999,5e55dd0b7bfc43e0a86ede8ff8249861,303.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.7999,,CCCCCCCO,Solvent,0.2001,,,,,,,,,,,,0.8702700000000002,7.000000000000002e-05,,,10.1021/je500381c
15000,6011025753ad4c239e3ef95ef62c2056,303.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.6998,,CCCCCCCO,Solvent,0.3002,,,,,,,,,,,,0.8649100000000002,7.000000000000002e-05,,,10.1021/je500381c
15001,ff37b195b81742ea9afbbea4423e398e,303.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.5996,,CCCCCCCO,Solvent,0.4004,,,,,,,,,,,,0.8592900000000002,7.000000000000002e-05,,,10.1021/je500381c
15002,5444250890944590853af7c06eefa589,303.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.4999,,CCCCCCCO,Solvent,0.5001,,,,,,,,,,,,0.8533200000000003,7.000000000000002e-05,,,10.1021/je500381c
15003,526fda74ba134eb5a759653749df44fe,303.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.39980000000000004,,CCCCCCCO,Solvent,0.6002,,,,,,,,,,,,0.8469100000000002,7.500000000000002e-05,,,10.1021/je500381c
15004,27ac3cfcd67541318efc7679e65b3edd,303.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.29990000000000006,,CCCCCCCO,Solvent,0.7001,,,,,,,,,,,,0.8400500000000002,7.500000000000002e-05,,,10.1021/je500381c
15005,b60ba0ee0f5d4b2bbde6fd5d5c0ba353,303.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.20009999999999994,,CCCCCCCO,Solvent,0.7999,,,,,,,,,,,,0.8326300000000002,7.500000000000002e-05,,,10.1021/je500381c
15006,f9ff9fb2f69c4a8a94891caecd532f5b,303.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.0998,,CCCCCCCO,Solvent,0.9002,,,,,,,,,,,,0.8243800000000002,8.000000000000002e-05,,,10.1021/je500381c
15007,d194a8f8ea0445d79886bb30b1639039,303.15,100.0,Liquid,1,CCCCCCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.8152800000000001,8.000000000000002e-05,,,10.1021/je500381c
15008,cb49440040a945229290cf8363bd0392,308.15,100.0,Liquid,1,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,1.0,,,,,,,,,,,,,,,,0.8769400000000003,6.500000000000002e-05,,,10.1021/je500381c
15009,b5a082bdbcd1472d9e932244edc97e23,308.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.8999,,CCCCCCCO,Solvent,0.1001,,,,,,,,,,,,0.8717200000000003,6.500000000000002e-05,,,10.1021/je500381c
15010,fea42e24817e48a6b424808e52f159d7,308.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.7999,,CCCCCCCO,Solvent,0.2001,,,,,,,,,,,,0.8666500000000001,7.000000000000002e-05,,,10.1021/je500381c
15011,32238f6a03dd45c8af0873f686f7b650,308.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.6998,,CCCCCCCO,Solvent,0.3002,,,,,,,,,,,,0.8612700000000002,7.000000000000002e-05,,,10.1021/je500381c
15012,6905545fd3f64af48e1519770d8853d1,308.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.5996,,CCCCCCCO,Solvent,0.4004,,,,,,,,,,,,0.8556500000000001,7.000000000000002e-05,,,10.1021/je500381c
15013,4e56ba08a962442cbf6f71ec83ced135,308.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.4999,,CCCCCCCO,Solvent,0.5001,,,,,,,,,,,,0.8496800000000001,7.000000000000002e-05,,,10.1021/je500381c
15014,cb7c16fa01bc47baae9c4a0ce75274f4,308.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.39980000000000004,,CCCCCCCO,Solvent,0.6002,,,,,,,,,,,,0.8432800000000001,7.500000000000002e-05,,,10.1021/je500381c
15015,edf46eadf85b4a5cbd608a682a31d968,308.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.29990000000000006,,CCCCCCCO,Solvent,0.7001,,,,,,,,,,,,0.8364100000000002,7.500000000000002e-05,,,10.1021/je500381c
15016,28350e080ee94b21a52a8cdcd746f820,308.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.20009999999999994,,CCCCCCCO,Solvent,0.7999,,,,,,,,,,,,0.8290200000000002,7.500000000000002e-05,,,10.1021/je500381c
15017,7974d723c68047a09580bf66baf4fbc8,308.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.0998,,CCCCCCCO,Solvent,0.9002,,,,,,,,,,,,0.8208000000000002,8.000000000000002e-05,,,10.1021/je500381c
15018,b0e2ad00635e4001826cef6ad517e19a,308.15,100.0,Liquid,1,CCCCCCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.8117400000000002,8.000000000000002e-05,,,10.1021/je500381c
15019,e9e32f0529f84d44bb8f3dcab6413bf7,313.15,100.0,Liquid,1,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,1.0,,,,,,,,,,,,,,,,0.8734000000000002,6.500000000000002e-05,,,10.1021/je500381c
15020,b4e7ed45c20146339e01f29549731130,313.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.8999,,CCCCCCCO,Solvent,0.1001,,,,,,,,,,,,0.8681000000000002,7.000000000000002e-05,,,10.1021/je500381c
15021,83e0f678dd884b72854a0f96b00275aa,313.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.7999,,CCCCCCCO,Solvent,0.2001,,,,,,,,,,,,0.8630000000000002,7.000000000000002e-05,,,10.1021/je500381c
15022,097c366dc3c142ea8185363ceb1498c2,313.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.6998,,CCCCCCCO,Solvent,0.3002,,,,,,,,,,,,0.8576200000000002,7.000000000000002e-05,,,10.1021/je500381c
15023,fe75237e49a24971908b6d464790a4bb,313.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.5996,,CCCCCCCO,Solvent,0.4004,,,,,,,,,,,,0.8519800000000002,7.000000000000002e-05,,,10.1021/je500381c
15024,72cbb19ae53442d890e0438383e7a306,313.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.4999,,CCCCCCCO,Solvent,0.5001,,,,,,,,,,,,0.8460100000000002,7.500000000000002e-05,,,10.1021/je500381c
15025,60f768418a4642708635a6c24f513c44,313.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.39980000000000004,,CCCCCCCO,Solvent,0.6002,,,,,,,,,,,,0.8396200000000003,7.500000000000002e-05,,,10.1021/je500381c
15026,ca99a68ea0a34e61af8144a726cef897,313.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.29990000000000006,,CCCCCCCO,Solvent,0.7001,,,,,,,,,,,,0.8327600000000002,7.500000000000002e-05,,,10.1021/je500381c
15027,29c6d0198ebd4e93b6d459f9d80d5fce,313.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.20009999999999994,,CCCCCCCO,Solvent,0.7999,,,,,,,,,,,,0.8253700000000002,8.000000000000002e-05,,,10.1021/je500381c
15028,b20276b6739c40fe9a58fae3c056aff7,313.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.0998,,CCCCCCCO,Solvent,0.9002,,,,,,,,,,,,0.8171900000000002,8.000000000000002e-05,,,10.1021/je500381c
15029,09e6b2cc10d24d7ab936e07df3eedfc0,313.15,100.0,Liquid,1,CCCCCCCO,Solvent,1.0,,,,,,,,,,,,,,,,0.8081600000000002,8.000000000000002e-05,,,10.1021/je500381c
15030,b5cf3016e65240ae8e05c3b8691b37e2,318.15,100.0,Liquid,1,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,1.0,,,,,,,,,,,,,,,,0.8698600000000002,6.500000000000002e-05,,,10.1021/je500381c
15031,b53e3fa1f5f144fe8797affb544cb08a,318.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.8999,,CCCCCCCO,Solvent,0.1001,,,,,,,,,,,,0.8644700000000002,7.000000000000002e-05,,,10.1021/je500381c
15032,b048d17ab5e843ba81db4ad5c3244cbf,318.15,100.0,Liquid,2,CC12CC3CC(C)(C1)CC(C)(C3)C2,Solvent,0.7999,,CCCCCCCO,Solvent,0.2001,,,,,,,,,,,,0.8593400000000002,7.000000000000002e-05,,,10.1021/je500381c
